15/(1-0.75)	60
	None
72/8	9
25+20-(40-10)	15
32*(2+1)	96
	None
(156*24+152*16)/(24+16)	154.4
5700/(100+90)	30
(46-40)/40	15%
40/4-1	9
2011.2011/2.011*201.1	201120.11
72.8*1.5/56	1.95
1500/(1+(1/4))	1200
3200*((3/8)+(2/5))	2480
37+25-10+113	165
(1/7)+12*(5/24)	((37)/(14))
840/(1-25%-(1/3))	2016
81/(1-(5/14))/(1-(3/10))	180
7*9+5	68
(37+20-25)/(1-(1/3)-(1/2))	192
(130+110)*4	960
30*4+10	130
3+5	8
80*0.8	64
1-(1/6)	((5)/(6))
(274-84)/95	2
(1520/40)*6/3	76
(720-80)/2-200	120
3200-3200/80	3160
(160-1.5*30)/2.5	46
48-(48*(7/12)-48*(1/4))	32
	None
(1-(1/5))/((1/5)/5)	20
30*(1-(1/5))+5	29
((3/5)-(3/20))/(12.5*0.8)	((9)/(200))
20*(1/5)+(2/5)	((22)/(5))
80+80*5	480
108/3+108	144
120*(3/5)/(3/4)	96
(100/25+14)*3-4	50
3600/40-3600/60	30
120/(2+3)*2	48
	None
	None
150/50-150/75	1
98/6*24	392
1000-750	250
(126+88)*12	2568
	None
	None
(60-40)/40	50%
3*5*7*13	1365
180/6	30
(5-3)/2.5	0.8
(18+26)*4	176
14/(4+3)	2
	None
39/3	13
25000/(1-(3/4))*(3/4)	75000
165/(6*5.5)	5
	None
	None
(4800-2700)/21	100
	None
(4-1)*5	15
3.08/(1.76*2.5)	0.7
18*4*5	360
240-15*6	150
80/(1-(3/8)-(3/8))	320
30/(3/5)-30	20
100*24/(24-4)	120
(48*(2/3)+1)-16	17
3/(3+1)	75%
20/(((1)/(1+3))-(1/5))	400
0.35*80*24	672
455/6.5	70
(250+200)*10/(225-200)*(225+250)	85500
(196-56)/4	35
	None
840/4-100	110
	None
5*15+3	78
200/4-1	49
(0.9-0.2)/4	0.175
(5+7)/(4-1)+5	9
2500*(1-(1/5))	2000
85*12-28	992
315/5/7	9
300/0.75	400
(1000-40)/15	64
(1314-362)/14	68
4+1	5
	None
0.94-1.1*0.8	0.06
5/(20%-(3/20))*(1-(3/20))	85
	None
8-3	5
0.34*4	1.36
112*4+2	450
78+78/3	104
	None
	None
	None
32*(1+(3/8))	44
98/(8-1)	14
16.85+16.85	33.7
(3/4)/(1/5)*8	30
	None
	None
240/(1+(2/3))	144
	None
(42-24)/42	((3)/(7))
35/0.7	50
804-130*5	154
75/(3/4)	100
	None
120*(1-(3/4))	30
(150+210)/(9/4)	160
15-3+1	13
6000/(30-5)	240
	None
1-(3/5)	((2)/(5))
1800/12	150
3.14*1.5*20	94.2
30/40	75%
	None
3.14*5	15.7
2500*1%+2500	2525
3/(1/3)	9
360*(3/4)/(2/3)	405
(50-38)/6	2
12/(1-(1/4))	16
7+5	12
15+13+4	32
1066/(246/3)	13
(1/2)/(5/8)	((4)/(5))
8.5+12.6+4.3	25.4
40*(1-0.8)	8
160/(1-(1/3)-(2/5))	600
	None
(84-26)*3	174
35*2+4	74
(30-12)/(1/4)	72
500+501+502+503	2006
35*(1-(1/7))	30
2.5*0.84	2.1
12/0.75	16
2/(2+50)	((1)/(26))
3*6*14	252
(14.7+4.2*4)/(4+3)	4.5
46+5-24	27
(540+60)/(2+1+1)	150
3/(5+1)	0.5
7.5*2.2+2.53+7.5	26.53
12*2.5+6.8*3	50.4
(44.5-2.5*10)/1.5	13
(4+8)/4	3
762-80*8	122
	None
	None
(100-24)/4	19
880/((1/4)+(3/10))	1600
15*(2/3)/(2/7)	35
(2.4-0.48)*15/120	0.24
23*3+4	73
2/9	((2)/(9))
(49-38)*(64/8)	88
209/19+47	58
	None
(18+20)*6	228
	None
42*50+1600	3700
(15-1.2)/6	2.3
	None
80/((3/4)-(1/4))	160
50*2*2/400	0.5
3*2	6
478+328-288	518
400-43*9	13
40*4.5/(4.5-0.5)	45
15*(2*2)	60
	None
(99+1)*99/2	4950
41.5/0.5*2.3	190.9
35/(1/6)*(1/5)	42
4/(5+4)	((4)/(9))
400*(1-(3/4))*(3/10)	30
1/((1/5)/4)	20
966/23-980/28	7
20*28/16-28	7
420*(5/7)	300
(7/6)/(2/3)	((7)/(4))
150-50+150+120	370
250*(1/4)	62.5
24*(2.5*1.6)	96
(27.8-3.5)+27.8	52.1
36*5/45+5	9
28+1	29
3500*(1-(2/5)-(1/3))	((2800)/(3))
180*8	1440
11+5+11	27
	None
36*5/9	20
	None
(50-4*6)/(1/8)	208
	None
15-200*15/250	3
32*2/(3.8+6.2)	6.4
15*23*6	2070
13.56+3.79	17.35
2/((1)/(1+99))	200
1.25*31.3*24	939
60*45/6	450
	None
16*12+140	332
875*4+900*5	8000
(14-8)/8	75%
1-(2/9)-(2/9)	((5)/(9))
1998+16	2014
7.15/(0.65+0.13+0.65)	5
9/(((7)/(7+5))-(1/3))	36
32/4	8
(20-5)/(3/7)	35
50*31+135	1685
186.83/(47.6/4)-4	11.7
(3.4+5.6)/(5.6-3.4)	((45)/(11))
50/(2/3)*(7/15)	35
7-1	6
1002-992+982-972+962-952+942-932+922-912	50
1600*(5/4)/(2/3)	3000
51*(1/3)-4	13
3.14*3.5	10.99
27.2-(11.8+13)	2.4
260*24/6	1040
	None
80*6/8	60
300/(25*6)	2
(160-40)/8	15
	None
6/(4-1)*(7-1)	12
	None
(480-90)/(90/3)	13
820*(2/5)*(7/8)	287
80*7	560
160*(3/4)+5	125
	None
50.85/(22.5/0.5)	1.13
	None
456/(2+1)	152
1800/300	6
(1000+64)*((5)/(7+5+7))	280
120/(1+(1/4))	96
(1/4)/(4/5)	((5)/(16))
72*(2/3)-5+72	115
960-(45+35)*3	720
11520/96-80	40
900*(1+(7/9))	1600
(12/18)	((2)/(3))
	None
3*8+5*15	99
333*3*11	10989
120*(1-(1/4))	90
24*15/30	12
10-(4/5)	9((1)/(5))
35+19-28	26
36*((2)/(2+7))	8
118-53+33	98
60/7.5-60/8	0.5
1025+6487	7512
	None
	None
	None
(20+1)*3	63
75/3/2*4*5	250
	None
415-196-208	11
(1-(3/8))/((3/8)/3)	5
30/(1+(1/5))*(1/5)	5
38-12	26
2/8	25%
2/(1-(2/5))	((10)/(3))
1.5-(1.74-1.5)	1.26
101+103+107+109+113+127+131+137+139+149+1030	2246
	None
60*((2)/(1+2))	40
(18+18+4)/(1-(1/3)-(1/3))	120
4*20+5*10	130
12.8/8*10	16
48*5+4	244
30*16+1	481
	None
43.2/(3.6*2.4)	5
500*0.8*0.9	360
2/(1/15)	30
8+11-16	3
40*(121-1)/(51-1)	96
660/(48+72)	5.5
(50+10)/(3/4)	80
	None
2*(1/5)+(1/2)	((9)/(10))
9+99+999+9999+99999+999999	1111104
864/(12*8)	9
675/(12.6+14.4)	25
20*(1-(1/5))	16
600/(1-(3/5))	1500
84-82	2
68/(1-(2/5))	113((1)/(3))
126*(5/6)*(1/3)	35
135-42+135	228
(182-98)/7	12
12.5+3.8	16.3
	None
(2/5)-(1/4)-(1/10)	((1)/(20))
9*(5/9)	5
125*1.5*0.8	150
	None
6/(1/3)-1	17
40-(3/4)	39((1)/(4))
240/40-240/80	3
80.8/0.8	101
50-12-30	8
12/(((9)/(9+1))-((3)/(3+5)))	((160)/(7))
6300/(270/3)	70
5/(1-(5/8))	13((1)/(3))
(140.5*22+142.1*18)/(22+18)	141.22
	None
(76-4)/8	9
90/(3/4)*(1/3)	40
79+32+79	190
(1/25)-(1/25)*(1/2)-(1/1000)	((19)/(1000))
1/(1-(2/5)-(1/6)*3)	10
(36-9)/9	3
(2/5)/(1-(3/5))	1
450/3*8	1200
	None
1-(2/5)-(1/4)	((7)/(20))
7-1	6
3.14*60*2*2	753.6
400/(240/(2/3))	((10)/(9))
150*(1/6)*(2/5)	10
12*85/5	204
10/5	2
10*10/5	20
30-11.40-6.80	11.8
(180-36)/(3/4)	192
(2100-240*5)/3	300
240*(1-(5/8))/(1-(20/29))-240	50
20*0.9	18
(0.48+0.78)/(3+4)	0.18
(100*2+40*2)/2	140
52+53+54+55+56+57+58	385
15/(3/4)+15	35
(3/4)-(1/4)	((1)/(2))
8-(1/2)	7((1)/(2))
530+530*3+80	2200
	None
75-75*(3/5)	30
1500/25-(1500-200)/325	56
100*(2/5)*(7/8)	35
1-(3/10)-(1/6)	((8)/(15))
2632/7/8	47
	None
	None
15.5*16-198.4	49.6
(4-3)+(6-5)	2
(112/14*20-112)/(20-12)	6
(1/2)/(1/4)	2
225+225*(1+(2/9))	500
(3/8)+(7/12)+(19/24)	1((3)/(4))
	None
	None
2800*7.85	21980
(96-(1/2)*54)/(1/2)	138
(4340-1860)/16	155
354*((1/6)+(1/3))	177
	None
3*(6-1)	15
	None
900/20	45
69-13*4	17
100+100/4	125
	None
4/(5+1)	((2)/(3))
10000-206*43	1142
360/12+80	110
	None
(10-6)/(1/6)+6	30
176+42+176	394
576+128*11	1984
(1/2)*24	12
	None
330/(60+50)*80	240
35*(15*8)	4200
240/(240/12+10)	8
	None
(1+100)*100/2	5050
60/6+1	11
(48-15)/3	11
225/(3/4)-120	180
64/0.8*0.75	60
	None
(10+5)*24*3	1080
(160-40)/15	8
240/0.8-240	60
(5*100+40)/6	90
985-545+230	670
60/(1-(2/5))	100
	None
(75+69)/8	18
264/6	44
(800-8)/24	33
60*12	720
(7*9-26+31)/2	34
4.5*2	9
2040/(1+(3/4)+(4/5))	800
20/(4/5)	25
50-(3.25+45.5)	1.25
100/(2600-100)	4%
1044/18-30	28
8*4*45	1440
450-36+450	864
6500/4-4560/3	105
((2/3)-(3/5))*(5/7)	((1)/(21))
6/(3/2)	4
1900-15*120	100
1-(3/5)	((2)/(5))
30*6+12*9	288
265/(5/6)	318
405/2.7	150
10*(22-1)	210
21/60	35%
240/80-240/120	1
8-600*8/800	2
8/(1/4)-8	24
90/0.0016	56250
12/5	((12)/(5))
320/(12-8)	80
300/20	15
3250/(5/6)	3900
(100-28)/4	18
10/(((4)/(4+1))-((7)/(7+8)))	30
7*(11/20)	3((17)/(20))
248+63	311
25*74	1850
(86+86+12)*4	736
(1200-48)/12-47	49
	None
8-6	2
(5800-5000)/5000	16%
2400/(2400/16+10)	15
25*3+50*3	225
	None
4/6	((2)/(3))
5/(1-(1/3)-(1/3))	15
6-6*(1/3)	4
	None
(850-100)/5	150
13-3-1	9
480/8/5	12
	None
7020/(10-1)	780
35*8+20*8	440
50.4/(94.5/4.5)	2.4
12/3*5	20
(135+216)/9	39
320/(320/40-4)	80
330/(1+(1/5))	275
	None
1-(1/6)	((5)/(6))
84/12*120	840
35/39	((35)/(39))
120*(3/4)*2-100	80
77/(9+2)	7
	None
(42-30)*8	96
1/(1/20+1/30)	12
2/(2/13)	13
2800*2-1200	4400
200*0.85	170
40*(11/20)	22
	None
210/5*(7-5)	84
1089-455+267	901
(3/4)/(4-1)*(8-1)	((7)/(4))
870/(5*6)	29
500+(60+65)*16	2500
(70-5+70)*2*2	540
200*35	7000
5*(25+1)	130
(250-200)/250	20%
(500-7*40)/5	44
102*3-175	131
99-1	98
3.14*1.2*2/2.4	3.14
20*28/(20-4)	35
16/(1-(2/5))*(1-(2/3))	((80)/(9))
72/3/(3/2)	16
(125-100)/125	20%
2.5/5	0.5
100/10*8+18-3	95
(3/5)-(1/4)+(3/5)	((19)/(20))
	None
160*6/8	120
15+15	30
	None
	None
(85-15)/7	10
	None
(4620.8+160)/30	159.36
85-3*(74/3)	11
72-44+85	113
60-(60+73-112)	39
240*0.8	192
32000*(3/5)+32000*(5/8)-32000	7200
12.6/9	1.4
(160-120)/160	25%
(3/4)/((1/8)+(5/6))	((18)/(23))
3.2*5*8	128
1+(1/3)	((4)/(3))
20/(1-(3/4))	80
90*6/(6-1)	108
96*15/9	160
(490-85*5)/20	3.25
(800*70-800*40)/40	600
7.5*(4-2.4)/2.4	5
	None
80*35%+1	29
144*((4)/(5+4))	64
(48+46)*5	470
(96*3+104)/4	98
60*10*6	3600
88/(1-(1/5)-(1/4))	160
48+49-41	56
18/(1/20)	360
(570-10*21)/18	20
(25+100)*40	5000
58.4*4.5	262.8
560/3.5-85	75
30/(270-30)	12.5%
29/58	0.5
26+30-12+4	48
20*0.9	18
269+67+331+233	900
48-1-1	46
20000*(1-(1/8))/(1-(1/5))-20000	1875
3480/(580/2)	12
96-96*(1/12)-96*(1/12)*(1/2)	84
(92-91.2)*21/(91.2-90.5)	24
1200/(1-40%-(1/3))	4500
40/(1-(2/3))	120
(5/8)*(2/5)	((1)/(4))
(6-1)*2	10
8.4/3*5+8.4	22.4
6000/0.8-6000	1500
1-(1/8)-(4/8)	((3)/(8))
(1-(1/6))/(1/60+1/40)	20
(5/6)/(1/12)	10
36+36+28	100
90/(3/4)*(5/6)	100
1200*(1+(2/5))	1680
15.6+9.2+15.6	40.4
((4)/(4+5))	((4)/(9))
(7/10)*900/(3/5)	1050
	None
	None
9.9*((8)/(1+8))	8.8
24/(32-24)	3
4/6	((2)/(3))
1800/(5/6)	2160
57*4/3	76
62.6+(62.6-6.8)	118.4
40/(21-1)	2
40.5-2.8+6.5	44.2
(1035-45*3)/5	180
50/(2/3)	75
1/9	((1)/(9))
(1-1/20*8)/(1/20+1/30+1/15)	4
231/(168/8)	11
28/(1-(2/9))	36
360/60-360/(60+30)	2
420/(5+9)	30
	None
112/(1-(1/4)-(1/5))	((2240)/(11))
2.9*3.8	11.02
	None
(488+160)/6	108
25*28/35	20
42*20/56	15
(98-29)/3	23
	None
	None
1200/(8*25)	6
24/(1-(1/3)-(2/5))	90
27/(36-27)	3
31/(1-(7/38))	38
	None
	None
168/3*(3+5)	448
(4+2)*2	12
32*35*1.5	1680
20*(5-1)	80
56*2+56	168
57+36-24	69
5*9+56	101
	None
4200*0.03	126
27*(5/18)+(2/3)	8((1)/(6))
(1/3)/3*7	((7)/(9))
180*(17/18)	170
2.6*28	72.8
20/1*2	40
42/(2/5)	105
75+75*(7/15)	110
210/1.5-65	75
	None
(3/5)-(1/5)	((2)/(5))
32.87-8.99+32.87	56.75
108*12-308	988
(65-55)*3	30
45*24/20-45	9
348-153+213	408
	None
65/5	13
	None
160-160*0.8	32
(3/5)+((3/5)+(1/2))+1	2.7
	None
(7.45-0.65*5)/7	0.6
15*148+50	2270
75-(75+45-100)	55
180*(3/5)	108
690/(5*3)	46
1-(1/9)-(5/9)	((1)/(3))
386-386	0
84*(1-(3/8))	52.5
10/(((4)/(4+1))-((7)/(7+5)))	46((2)/(13))
65+360/(20-5)	89
750-284-325	141
	None
630/(5-3)	315
2100/(2100/12+35)	10
240*(3/4)/(2/7)	630
(7/10)/2	((7)/(20))
8*32	256
20*2%+4	4.4
150*(3/5)/3	30
5400/(1800/6)	18
(1600+1400)*(5/8)	1875
450/15	30
800/8	100
198/(3+1)	49.5
1-(2/9)-((2/9)+(1/9))	((4)/(9))
30/(5/6)+30	66
	None
840/60	14
	None
5+1	6
(4500*(3/5))*(2/3)	1800
	None
48/8	6
	None
	None
	None
816*12-345*12	5652
6+1	7
595-595/7	510
36*4	144
	None
18/(2/7)	63
5*5	25
4000/(24000-4000)	20%
25*(4/5)	20
70/350	20%
(355-265)/9	10
(600-150)/5	90
(20+20+3)*60	2580
260/5	52
110*18	1980
(5+7-1)*15	165
(24/16)	((3)/(2))
(4000-500*5)/2	750
2.32+1.78	4.1
(170-90)/4	20
	None
15*8/2	60
60*5+350	650
840/60%+840	2240
272*(1+(1/8))	306
(208-44)*(1+(1/4))	205
72*0.5/(80-72)	4.5
40/(200-40)	25%
(144/72+467)*18	8442
(600*12)/(600+120)	10
9*5	45
1/((1/4)-1/10*2)	20
20/(2/3)/(5/6)	36
(1-(2/5))-(2/5)	((1)/(5))
240/(1/4)*(3/4)	720
6*4*35	840
1800/0.75	2400
	None
(18+15)-25	8
50*(45-1)/4	550
150/0.8*0.7	131.25
426-121+98	403
144/3*12	576
380*(1-(5/19))	280
320+25+320	665
(192+58*2)/(3+2)	61.6
(47-3.5)/2.9	15
52.5/(6+1.5)	7
(3*2+3)*2	18
(2000-150*8)/160	5
25*985	24625
(2800/4)/(490/7)	10
120/4+15	45
	None
36-9	27
	None
17*(3+1)	68
278+48*6	566
3.6*0.8/0.5	5.76
(860-300)/7-37	43
4*10*16	640
10.5/5	2.1
350*2-50+350	1000
(120*60)/(60-20)	180
(47-8*4)/6	2.5
(524+320)/(1-(4/5))	4220
150-3*32	54
1200/(1-(2/5)-(1/3))	4500
30*3	90
12*(1-(3/5))	4.8
12000/40/30	10
160/0.8	200
	None
206*13	2678
3*18*25	1350
(35+35*(5/7))/(1/4)	240
330/3-300/3	10
1/((5/6)/4.5)-4.5	0.9
20*3*4/15	16
15/(5-1)*(7-1)	22.5
(1600-1400)/1600	12.5%
5*4*2	40
9*40/5	72
32-9+13	36
	None
67.2/4	16.8
	None
7-4.36+5.378	8.018
20/0.6*1.5	50
208+208*3	832
1200*((2/5)*(5/6))	400
500*(1-30%-(1/4))	225
235-87-104	44
(43-2.5*4)/6	5.5
	None
2/(2+5)	((2)/(7))
24/(11-8)*8	64
8888*3333+4444*3334	44440000
16*(3/4)	12
2.5*19.8	49.5
0.35/1.4	0.25
(5-4)*(20-1)+5	24
(1-(1/4))*(1/3)+(1/4)	((1)/(2))
544/68	8
60*6/4	90
0.9+4.7	5.6
(23+15)*2	76
60/(1-(1/7))	70
21/(3/7)	49
6*3	18
16/(16+24)	((2)/(5))
36/3	12
60*3/2	90
	None
1-(1/4)-(2/5)	((7)/(20))
12*70-120	720
120*8/80	12
(1.85-0.37)*5	7.4
(3000-2250)/(2250/30)	10
(16-0.3)/3.14	5
(54+46)*31	3100
	None
2.5*24-48	12
	None
	None
	None
120*(5/8)+1	76
1/(1/(24/5)*((3)/(3+2)))	8
(1-(3/5))*(1-(1/3))	((4)/(15))
(360+240)/60	10
(12.5-6.5)/8	0.75
(21/25)/7	((3)/(25))
(1/11)/(1-(1/11))	((1)/(10))
130*6	780
135/(9/5)	75
81/4.5*3	54
(30-12)/(3/10)	60
	None
118*8	944
0.3125*457.83*32	4578.3
720/6-64	56
(65+67)*2+132	396
1200/(70+50)*200	2000
200/4+1	51
120+120*2-30	330
516+127*4	1024
2*(20*12)	480
8*2+6	22
15*30-120	330
(624.4-36.2*12)/3.8	50
150*(70/2)*55	288750
38*5	190
140/(4/7)-33	212
45*(45/3)	675
1/(8/9)*(1/3)	((3)/(8))
	None
3.5*2+0.1	7.1
20/(2/3)*(3/5)	18
46*3-124	14
800*(1-(3/16)-(3/5))	170
600*(1/5)	120
	None
(5*2*3+4*3+5*2*4)*2	164
120*2+40	280
2*2*2	8
1200*2+80	2480
2*24	48
13.5*8528.52-8.52*13513.5	0
20*(3/5)-20*(1-(3/5))	4
350*0.5	175
	None
250/(1-(1/6))	300
100*(1-(1/4))	75
200-150	50
	None
10/(1/9)+10	100
30/5%+1600	2200
30/(1-(2/5))	50
	None
1/12	((1)/(12))
(6000-180*12)/15	256
(1500-1200)/1200	25%
208*8	1664
360*(1/5)	72
(510-40*6)/6	45
10*10*2	200
5.1/20%-5.1	20.4
	None
42*5/3	70
400-80+400	720
252/63	4
	None
(180-108)/8	9
2600*0.9*0.95	2223
55*57	3135
(18+5)/(1-(1/6)-(2/7))	42
(86-41)*23/15	69
(3/4)-((2/5)+(1/4))	((1)/(10))
1-12/30	((3)/(5))
120*(3/4)/(2/3)	135
	None
12/(4/5)	15
12/3*2+12	20
((3/5)+(4/7))-((3/5)-(4/7))	1((1)/(7))
92*5-91*4	96
2.45*48-35.8	81.8
84*9/12	63
	None
(3/10)+(1/5)+(1/6)	((2)/(3))
420*(4/5)	336
86-5	81
120/(8/9)	135
9*(1-(1/3))	6
(24*6+28)/4	43
20*(1-(1/5))	16
300*1.5/2.5	180
24*18/(3*2)	72
160/(1-(7/15))	300
(350-80)/3	90
27*(8/9)/(1/7)	168
15000/25/100*25	150
	None
1200/(1+(1/5))	1000
(6*3-8)/2+4	9
(1870-25*30)/32	35
7200*(1/10)	720
	None
945/63	15
(4.6*25-15)/2	50
288*(1-(1/4)-(1/4))	144
14*4+14	70
350*99	34650
825*30	24750
120/(1-(2/3))+120	480
15/(15+30)	((1)/(3))
(3320-20)/150	22
784070+78407.1+7840.72+784.073+78.4074	871180.3004
17+27-1	43
((6/10)-(4/10))/(4/10)	((1)/(2))
5+5+1+5	16
240-125/25*3	225
45/3*(3+4)	105
24/(1-(3/10)-(2/5))	80
50-(14+12-3)	27
(560-42*8)/8	28
40*7.5/(40+10)	6
(32+43)*2	150
(100+140)/(2/3)	360
400*(1+(3/25))	448
20-7.5	12.5
4.6+10.5	15.1
15*4/(15-12)*12	240
(5*4*2)/(1*1*1)	40
(4+6)*60	600
(10-2.2*2)/4	1.4
	None
6.98*200	1396
(2/5)/(3/5)	((2)/(3))
1560/(360/6)	26
	None
(26+8)/(31-30)	34
(7.2/0.8)*(7.6-(3/5))	63
34+26-24+2	38
30-18.5-(18.5-7.5)	0.5
	None
(0.4/6)*(13.5-6)	0.5
(40+40*3)-25	135
245*3+45	780
(150+30)/(9/10)	200
18*200/16	225
(960+215)/25	47
3/7	((3)/(7))
600/(1-45%-(7/20))	3000
9*10+1	91
10-10*(1/5)-(3/4)	7((1)/(4))
(100+125)/3-(125+150)/5.5	25
840*(1+(3/10))*(1-(1/7))	936
560-235-198	127
(30*25%+1.5)/(3/4)	12
12*6/8	9
108*(91-68)	2484
36*0.2/0.18-36	4
3*2	6
	None
406*25	10150
8-1	7
1/(1/9.6*1.2)	8
(18-1)*1	17
	None
1-((1/5)+(1/6))	((19)/(30))
(500/20-3)*26	572
2.4+0.4	2.8
(386-130)/8	32
40*(11/20)	22
(6-1)*6/2	15
170/0.85	200
850/5	170
(58+58*2)-13	161
672/(12*4)	14
	None
64-(64+80)/(3+1)	28
(840-35)/35	23
1-(2/7)-(3/5)	((4)/(35))
20*(9/10)*(2/3)	12
20*34	680
20-3.2*5	4
(362-138)/4	56
10.55+2.78	13.33
300*(15-3)/15	240
0.75*(18*6/1)	81
5/(355+5)	((1)/(72))
250/(1-(3/8))	400
3.14*4*5	62.8
(1400-40)*3	4080
40/(2/3)*(3/4)	45
(21+29.4)/6	8.4
2011.327*2010.328-2011.328*2010.327	0.001
0.56*(2096.00-1923.00)+2	98.88
118+118/2	177
9*10/15+10	16
1/4	0.25
68*10+45	725
180*(4+1)	900
105*(1-(2/7))	75
(240+15)/(1-(2/5))	425
75+53-23	105
80*8+(80*1.02)*8	1292.8
	None
4/(40%+(1/3))	((60)/(11))
24/(3/4)+24	56
967-288+105	784
(1050*7-3150)/1050	4
50-8+50	92
10/(5/11)	22
10-2/(2/5)	5
	None
3.82*2-0.85	6.79
80-(3/5)	79((2)/(5))
55*(3/11)	15
14/(75%-(2/5))	40
(86*3-34)+86	310
4*5	20
(2/9)+(5/9)	((7)/(9))
144/(1856+144)	7.2%
	None
16*10/2	80
1/((2/5)/6)	15
585/45+36	49
	None
8*3+6*5	54
35*365	12775
15.2*6.3/32	2.9925
660+1688	2348
12+1	13
40/(2/5)	100
40-(14.5+18.8)	6.7
8000/50*40	6400
200*(1+(4/5))	360
114/(5/7)	159.6
65+56-25	96
147/(1-0.9)	1470
(600-376)/28	8
48/8	6
18*15/9	30
150*(3+1)	600
300/2.5*((3)/(3+2))	72
600-600*(4/5)	120
	None
1/(4+1)	((1)/(5))
20*(1-(4/5))	4
1800/45*8/4	80
(400-140)/65	4
1/4*20	5
200+200/(2/5)	700
60/(2/5)	150
6300-(1050+45)*2	4110
1-((1/3)+(1/4)+(1/4))	((1)/(6))
2324*(1/4)-77	504
350/70	5
6300-5464	836
769.3+(769.3+48.9)	1587.5
3000*(3/5)	1800
15/(1-(1/5)-(1/5))+15	40
820*6.5*7.5	39975
19*51	969
3/(3/5)	5
64*12/6	128
1-(1/5)-(1/6)-(1/4)	((23)/(60))
	None
	None
350/800	((7)/(16))
1-(3/5)	((2)/(5))
21*((4/7)/(3/5))	20
3.5*9/(3.5+1)	7
12*(3/4)/(1/2)	18
	None
(50-36)/(2/5)	35
13/2*8	52
450/50	9
(70-30)*3	120
780/(615/24.6)-24.6	6.6
(15-12)/12	25%
	None
36/18*(18*2)	72
24/4-1	5
80/(1-(2/7))	112
6*(5*10)	300
720/80	9
156-156/26	150
49*(2+1)	147
(70+20)/(1-(2/5))	150
25.6*18/(18-3)	30.72
4/(1+2+3+4)	((2)/(5))
	None
12.5*48/15	40
45/(5/500)	4500
3.14*20*50	3140
60-60/5*3	24
45*4*50	9000
120.5*2.4+15.8	305
6*6*6/12	18
	None
(9800-650*4)/(650+550)+4	10
42*(13-4)/(42+6)	7((7)/(8))
25*4/(4+1)	20
10/(2/5-1/3)	150
180/3*(3+6)	540
40*(5/6)	((100)/(3))
120*(1/3)+1	41
250/(5/7)+250	600
(1.6*80+250)/(2.5-1.6)+80	500
2.5*5*8/4	25
0.8*0.8	0.64
860-60*11	200
(66+72)/6	23
(457.5-55)/(60+55)*60	210
3.14*0.8*50*1.5	188.4
24*5*1.9	228
150/(150+150)	50%
	None
12.5/(50-12.5)	((1)/(3))
16/(1/4)-16	48
55*(1+(1/5))	66
(2.4/24)*(2.9+3.3)	0.62
7-4200/700	1
12/4*6	18
(4525-2715)/(2715/3)	2
(200-60)/(60/3)	7
(48+48)*3	288
3.8*180/3.6	190
(455-25*12)/5	31
33*169+123	5700
	None
38.5-26+2.6	15.1
60*12/(60+20)	9
(150-120)/150	20%
50*((4)/(3+3+4))	20
(4/5)/8	((1)/(10))
609/(42+45)	7
(87-78)/(85.31-85.13)	50
0.6/0.2	3
(200-8)/16	12
	None
120/(1/3)*(3/8)	135
0.816/0.96*5.06	4.301
(3.2+4)*15	108
(48*5+93)/(48-39)	37
	None
6/(1-0.95)	120
	None
96*45/72-45	15
	None
(9/2)-3	((3)/(2))
	None
	None
(0.5*3-1)/4	0.125
	None
8*9	72
	None
	None
943/41-722/38	4
(20-2)/(5+1)	3
(20-5)/(1/2)	30
	None
35*(1-(4/7))/6	2.5
12.5*28/(28-3)-12.5	1.5
6/(1-0.7)	20
1080/12+3*(1080/12)	360
68/3.4	20
(865-55)/(5-2)*5+55	1405
240/((15)/(15+10))	400
	None
35*58	2030
95-130+105+530	600
(13-0.25)/8.5	1.5
(35+27)*4	248
	None
18.6+26.9+18.3	63.8
20-7.5*2.6	0.5
660*(2/3)	440
29+9	38
8*23+36	220
360/45	8
80*(1-(1/5))	64
2012*4.5+201.2*35+20.12*150+2.012*500	20120
5/(1/4)	20
940*3-940	1880
24/6	4
	None
180/((9)/(1+9))	200
(5/6)*12	10
	None
2400*(1+(2/3))	4000
(96+27)/3	41
180/(1+(1/8))	160
30*8/4	60
	None
(67-27)/5	8
(21+11)*28	896
3.9*10/100	0.39
90/(1-(1/3))	135
75*30+500	2750
27/(2.5-1)	18
865-278-388	199
(2/3)*(1/4)	((1)/(6))
	None
40*5/50	4
5/(120+5)	4%
40*(121-1)/(51-1)	96
85*12+60*12	1740
1/(1/12-1/20)	30
28/4	7
5050/5	1010
15.60+4.30+15.60	35.50
	None
(2.3+0.7)/(2.3-0.7)	1.875
280*(3/7)+280*(3/7)*(2/3)	200
168/1.5-58	54
1/((5/11)/10)	22
1-(2/5)-(1/2)	((1)/(10))
	None
15/7	2((1)/(7))
4/(3-1)*(8-1)	14
15*12	180
360/5-115/5	49
(360-65*3)/3	55
230/(1-(1/7)-(1/5))	350
(5-1)*4+2	18
	None
420/(1+(1/6))	360
	None
1-(2/5)	((3)/(5))
(5/6)-(3/8)+(3/4)	((29)/(24))
(0.5*0.5*0.5)/(0.2*0.2)	3.125
14000*(3/7)/(3/5)	10000
	None
15/25	((3)/(5))
	None
(4/5)*(3/4)	((3)/(5))
118.8/(39.6/3)+3	12
105*(1-0.7)	31.5
(2500-1000)/25	60
